COD_CARTAO	IDADE_CLIENTE	RENDA_MENSAL_CLIENTE	BEHAVIOUR_SCORE_CLIENTE	QTD_TRANSACOES_3M	QTD_ITENS_3M	VALOR_GASTO_3M	TICKET_MEDIO_3M	FLAG_ELETRONICOS_3M	SATISFACAO_ULTIMA_COMPRA	VALOR_GASTO_PROX_12M
173339	32	3300	80	2	6	564	282	0	03_Neutro	679
308860	30	6630	64	3	4	1247	415.67	0	02_Satisfeito	1338
135311	59	17385	89	6	8	1273	212.17	0	03_Neutro	4605
133542	32	13320	91	5	5	1923	384.6	1	Nao_Respondeu	4846
212980	48	17040	49	5	7	2731	546.2	0	04_Insatisfeito	3357
332086	38	13185	90	4	5	723	180.75	1	Nao_Respondeu	2190
240389	51	1500	80	3	7	1053	351	0	Nao_Respondeu	1479
228418	39	14430	86	5	6	1632	326.4	0	03_Neutro	4226
142540	60	9345	52	4	4	2701	675.25	0	05_Muito_Insatisfeito	2401
203984	59	7725	94	6	8	1285	214.17	1	Nao_Respondeu	5241
324291	36	4140	53	1	5	857	857	0	02_Satisfeito	0
299949	60	6795	64	2	4	1290	645	0	Nao_Respondeu	1476
237459	25	1500	87	5	4	1044	208.8	0	Nao_Respondeu	1834
148410	28	1500	52	1	4	451	451	0	04_Insatisfeito	0
227692	31	3600	73	2	5	520	260	0	02_Satisfeito	556
309213	25	7260	65	2	4	948	474	0	02_Satisfeito	718
170094	23	6900	74	2	4	1055	527.5	0	02_Satisfeito	1418
284410	34	8790	67	2	5	619	309.5	0	02_Satisfeito	901
351421	47	19515	87	3	6	957	319	0	Nao_Respondeu	1313
355429	18	1500	61	2	3	666	333	1	02_Satisfeito	475
151042	30	1500	57	2	5	518	259	0	02_Satisfeito	456
166265	23	1500	91	3	4	1071	357	1	Nao_Respondeu	1742
149318	25	10815	65	2	4	747	373.5	0	03_Neutro	693
202294	18	1500	51	1	3	473	473	0	02_Satisfeito	0
261873	48	9405	85	6	7	2340	390	0	Nao_Respondeu	6235
334062	25	7170	87	3	4	1185	395	0	03_Neutro	1917
130006	25	1500	27	1	4	639	639	0	01_Muito_Satisfeito	0
249819	29	3150	73	2	5	475	237.5	0	03_Neutro	615
149728	31	9900	74	2	5	552	276	0	02_Satisfeito	906
327917	58	1500	90	5	8	1231	246.2	1	Nao_Respondeu	3784
221452	42	14040	66	1	5	820	820	0	Nao_Respondeu	0
213350	50	10410	72	3	6	1029	343	0	02_Satisfeito	2028
332007	18	1500	56	3	3	730	243.33	0	02_Satisfeito	399
145552	24	4380	90	4	2	976	244	1	03_Neutro	1856
300583	52	1500	70	4	1	1072	268	0	03_Neutro	1419
307460	27	13200	63	2	4	945	472.5	0	02_Satisfeito	680
155702	37	13380	75	3	6	710	236.67	0	02_Satisfeito	1439
317816	56	17805	90	4	7	1180	295	1	Nao_Respondeu	2985
302276	55	1500	89	4	8	1171	292.75	0	03_Neutro	2510
283546	40	13800	88	5	6	2406	481.2	0	03_Neutro	4219
265790	33	1500	82	3	1	1486	495.33	0	02_Satisfeito	1483
231040	50	13920	77	3	7	1028	342.67	0	02_Satisfeito	2051
166631	54	1500	81	2	1	1136	568	0	Nao_Respondeu	450
186269	25	7755	87	3	4	1177	392.33	0	Nao_Respondeu	1906
286623	37	4815	76	2	6	674	337	0	Nao_Respondeu	475
249502	19	1500	62	1	3	204	204	0	03_Neutro	0
200899	48	1860	93	5	7	983	196.6	1	Nao_Respondeu	2546
327461	39	15540	97	7	6	1790	255.71	1	03_Neutro	5859
355368	30	4800	65	2	5	502	251	0	02_Satisfeito	849
221022	37	1500	70	1	5	711	711	1	02_Satisfeito	366
192705	29	1500	94	5	5	1380	276	1	02_Satisfeito	3178
183709	36	12945	73	3	5	661	220.33	0	02_Satisfeito	918
295139	64	1500	70	1	8	1390	1390	0	03_Neutro	226
332443	29	7500	91	4	5	1375	343.75	1	Nao_Respondeu	3150
179130	38	1500	69	1	6	1391	1391	0	Nao_Respondeu	1521
189207	43	17385	69	1	6	837	837	0	02_Satisfeito	853
151737	25	8850	90	4	4	1189	297.25	1	Nao_Respondeu	2131
318782	61	25785	84	6	9	1322	220.33	0	03_Neutro	5585
306855	45	2580	71	2	6	906	453	1	02_Satisfeito	1527
143859	27	1500	59	2	4	421	210.5	1	01_Muito_Satisfeito	224
355555	57	1500	70	2	8	1209	604.5	0	Nao_Respondeu	849
315032	37	1500	85	4	4	1510	377.5	0	03_Neutro	2338
146796	28	11070	86	4	5	1361	340.25	0	03_Neutro	2904
299210	46	1860	93	5	7	928	185.6	1	03_Neutro	3020
296342	43	1500	93	7	6	2198	314	1	Nao_Respondeu	6050
161748	40	5340	68	1	6	779	779	1	01_Muito_Satisfeito	630
143906	66	22305	85	10	9	3236	323.6	0	Nao_Respondeu	13126
158266	35	1500	53	3	5	643	214.33	1	02_Satisfeito	478
312233	37	5355	75	2	4	1276	638	0	03_Neutro	626
257048	28	2280	84	3	4	1336	445.33	0	02_Satisfeito	1762
323655	49	9975	72	3	7	990	330	0	Nao_Respondeu	1106
326685	44	1500	93	6	6	2187	364.5	1	03_Neutro	6534
309191	37	9885	80	3	6	684	228	0	02_Satisfeito	979
252974	51	11490	93	5	7	1071	214.2	1	Nao_Respondeu	3656
212529	77	12000	84	6	8	2475	412.5	0	Nao_Respondeu	4605
256616	25	1500	89	4	4	1270	317.5	0	Nao_Respondeu	1617
165440	27	1500	89	4	4	1114	278.5	0	Nao_Respondeu	1976
331728	26	1500	61	2	4	975	487.5	0	02_Satisfeito	618
317932	29	5745	54	3	4	1071	357	0	02_Satisfeito	1002
341477	40	1500	90	3	6	778	259.33	1	Nao_Respondeu	1068
358654	61	18060	97	7	9	1336	190.86	1	Nao_Respondeu	5783
351278	34	7485	64	3	5	1264	421.33	0	02_Satisfeito	1452
357731	19	5040	62	1	4	718	718	0	02_Satisfeito	0
268589	36	17340	82	3	6	661	220.33	0	Nao_Respondeu	1077
172853	29	11580	82	2	5	468	234	0	02_Satisfeito	902
237157	24	1500	52	1	4	1071	1071	1	03_Neutro	305
324398	27	1740	55	4	4	1248	312	0	02_Satisfeito	1932
274044	42	4470	67	2	6	1339	669.5	1	02_Satisfeito	1376
206617	23	35820	97	10	13	2289	228.9	1	Nao_Respondeu	12744
166274	33	12195	53	2	5	575	287.5	1	02_Satisfeito	1568
301403	20	8925	78	1	4	241	241	0	02_Satisfeito	0
272363	21	1500	89	4	4	938	234.5	0	Nao_Respondeu	1532
214523	18	2250	64	1	3	96	96	0	05_Muito_Insatisfeito	0
308059	56	1500	90	6	8	2072	345.33	1	Nao_Respondeu	5987
226649	41	17475	83	5	6	1674	334.8	0	03_Neutro	4411
198391	43	6900	69	2	6	848	424	0	02_Satisfeito	839
269021	26	4950	63	2	4	754	377	0	Nao_Respondeu	677
207336	56	22305	75	3	8	1181	393.67	1	01_Muito_Satisfeito	3883
200015	38	7125	65	2	5	1780	890	0	02_Satisfeito	2853
146406	34	16140	79	2	5	627	313.5	0	Nao_Respondeu	665
303119	39	9330	57	3	4	1549	516.33	0	03_Neutro	1204
226133	33	1500	69	3	5	1241	413.67	0	Nao_Respondeu	949
253321	41	1500	86	6	6	1817	302.83	0	03_Neutro	4597
357455	50	1500	48	1	4	1032	1032	1	02_Satisfeito	281
174654	56	1500	81	3	7	1192	397.33	0	Nao_Respondeu	2005
306833	23	1500	30	1	4	332	332	0	Nao_Respondeu	0
268685	28	11715	70	1	4	927	927	0	02_Satisfeito	0
149668	56	1500	93	5	8	1198	239.6	1	03_Neutro	3160
299962	66	28650	82	7	9	1446	206.57	0	03_Neutro	7108
352081	38	11160	75	2	5	731	365.5	1	02_Satisfeito	1195
343099	29	10740	78	1	5	472	472	0	02_Satisfeito	491
235134	35	10830	89	5	5	1497	299.4	0	03_Neutro	3505
198567	66	2220	96	6	9	1432	238.67	1	03_Neutro	5351
146991	52	1500	97	5	7	1072	214.4	1	Nao_Respondeu	3478
206177	41	15930	78	2	6	803	401.5	0	02_Satisfeito	1146
184868	31	1500	86	3	5	1211	403.67	0	03_Neutro	2004
178694	30	6015	82	2	5	502	251	0	Nao_Respondeu	752
180875	51	1500	97	4	7	1040	260	1	Nao_Respondeu	3110
212978	23	1500	91	3	4	1064	354.67	1	Nao_Respondeu	1884
310305	46	2340	85	6	7	2142	357	0	03_Neutro	4732
302938	55	1920	83	5	8	2335	467	0	Nao_Respondeu	5009
357176	36	3300	64	3	5	1098	366	0	02_Satisfeito	856
253654	39	10530	62	2	5	1325	662.5	0	02_Satisfeito	2328
205363	47	1500	87	2	7	956	478	0	Nao_Respondeu	1642
247233	55	1500	64	2	1	1930	965	0	02_Satisfeito	1705
264181	55	13065	89	5	8	1159	231.8	1	Nao_Respondeu	3346
188633	48	3285	77	2	6	969	484.5	0	Nao_Respondeu	974
144336	63	18795	98	7	9	1374	196.29	1	Nao_Respondeu	7360
262112	38	1500	86	5	6	2004	400.8	0	Nao_Respondeu	3782
203483	60	19845	87	3	8	1287	429	0	03_Neutro	2356
150557	41	14775	79	4	6	787	196.75	0	02_Satisfeito	1730
196165	40	1500	57	3	5	1524	508	0	02_Satisfeito	1909
279261	29	3570	78	1	5	494	494	0	Nao_Respondeu	291
302366	42	14745	87	3	6	827	275.67	0	Nao_Respondeu	1600
290119	51	10620	70	3	7	1059	353	0	02_Satisfeito	1430
159199	25	1500	60	2	4	994	497	0	02_Satisfeito	463
270224	31	10860	73	2	5	532	266	0	01_Muito_Satisfeito	699
277298	37	12870	81	4	4	1543	385.75	0	Nao_Respondeu	2279
309959	29	12720	78	2	4	482	241	0	02_Satisfeito	479
319916	58	1500	65	2	1	1250	625	0	Nao_Respondeu	750
212654	50	18165	86	4	7	1027	256.75	0	Nao_Respondeu	2736
352032	33	9345	77	2	5	588	294	0	02_Satisfeito	694
293095	32	1500	53	2	5	1118	559	0	01_Muito_Satisfeito	920
322291	19	8850	60	2	3	359	179.5	0	01_Muito_Satisfeito	0
336901	56	13680	74	2	8	1199	599.5	0	03_Neutro	2233
287642	40	16290	91	6	6	2154	359	1	Nao_Respondeu	6222
302858	26	1500	41	1	3	759	759	0	02_Satisfeito	0
246648	39	14340	69	2	6	751	375.5	0	02_Satisfeito	1224
218222	20	6450	84	2	4	905	452.5	0	Nao_Respondeu	731
285265	40	15810	67	2	6	788	394	0	02_Satisfeito	680
311775	54	1500	81	2	1	1144	572	0	03_Neutro	448
163106	32	5715	59	3	5	1533	511	0	02_Satisfeito	1523
252811	34	5760	65	2	5	1617	808.5	0	02_Satisfeito	1106
356754	41	1500	84	4	6	798	199.5	0	03_Neutro	1479
284910	21	1500	63	1	4	742	742	0	02_Satisfeito	0
330609	59	21420	81	4	8	1267	316.75	0	02_Satisfeito	2810
349976	40	15660	84	3	6	1412	470.67	0	Nao_Respondeu	3261
319783	29	7980	78	1	5	476	476	0	Nao_Respondeu	354
220773	35	5235	75	2	5	657	328.5	0	04_Insatisfeito	553
345978	42	1500	98	4	6	827	206.75	1	Nao_Respondeu	1973
161129	48	1860	95	5	7	976	195.2	1	03_Neutro	2795
169373	55	1500	89	5	7	1175	235	1	Nao_Respondeu	3336
312357	39	3060	82	2	6	738	369	0	Nao_Respondeu	1275
193047	21	5775	81	2	3	840	420	0	02_Satisfeito	577
274118	39	15540	80	2	6	739	369.5	0	03_Neutro	1481
355685	36	12585	86	4	6	1653	413.25	0	03_Neutro	2970
298638	57	23670	96	6	8	1218	203	1	Nao_Respondeu	4819
289516	49	1500	76	2	7	998	499	0	05_Muito_Insatisfeito	227
263447	33	4875	88	5	5	1424	284.8	0	Nao_Respondeu	3361
326031	28	1500	88	4	5	1299	324.75	0	03_Neutro	2245
196299	23	1500	94	4	4	1065	266.25	1	Nao_Respondeu	1971
255024	45	5340	83	3	7	891	297	0	03_Neutro	1825
182438	34	12525	88	5	5	1476	295.2	0	Nao_Respondeu	3353
316283	28	1500	56	1	5	448	448	0	02_Satisfeito	265
218166	30	6645	84	4	3	1253	313.25	1	02_Satisfeito	2562
163770	32	1500	88	3	5	1396	465.33	0	Nao_Respondeu	2147
357057	90	35355	90	10	12	2084	208.4	0	Nao_Respondeu	12868
182859	40	6450	70	2	6	1574	787	0	Nao_Respondeu	1615
269120	39	1500	90	6	6	2056	342.67	1	Nao_Respondeu	5210
283882	56	15870	70	3	7	1173	391	0	02_Satisfeito	1654
156704	23	1500	91	3	4	1058	352.67	1	03_Neutro	1580
152812	27	9555	85	4	5	1263	315.75	0	03_Neutro	2206
178765	33	1500	90	3	5	1314	438	1	03_Neutro	728
129080	62	16560	96	6	9	1338	223	1	Nao_Respondeu	5438
340211	31	10530	86	3	5	1213	404.33	0	02_Satisfeito	2367
137362	28	11580	89	3	5	451	150.33	0	Nao_Respondeu	1077
227795	35	7125	65	2	5	871	435.5	0	02_Satisfeito	804
179868	58	21000	89	5	8	1242	248.4	0	03_Neutro	4233
159967	27	9750	79	3	4	1156	385.33	0	02_Satisfeito	1973
324248	37	6540	64	2	4	900	450	0	Nao_Respondeu	649
230000	32	4860	54	1	5	905	905	1	02_Satisfeito	175
158532	30	11445	79	2	5	507	253.5	0	Nao_Respondeu	750
251809	24	1500	56	1	3	355	355	0	03_Neutro	0
250213	46	10035	73	3	7	945	315	0	03_Neutro	1051
205484	29	1500	88	4	5	1645	411.25	0	Nao_Respondeu	3047
212826	42	16890	47	1	6	1010	1010	0	04_Insatisfeito	0
349102	62	20700	96	8	8	1933	241.63	1	Nao_Respondeu	8138
268278	41	2460	95	6	6	2221	370.17	1	Nao_Respondeu	5074
198878	30	10875	81	2	5	523	261.5	0	Nao_Respondeu	981
160772	33	12120	71	3	5	597	199	0	01_Muito_Satisfeito	1212
335335	29	6450	79	2	5	497	248.5	0	02_Satisfeito	477
191239	56	1500	66	3	2	1176	392	0	02_Satisfeito	1356
188287	37	13365	86	6	5	1583	263.83	0	Nao_Respondeu	4636
283878	48	16305	84	5	7	2260	452	0	Nao_Respondeu	3985
265388	37	16095	77	3	5	701	233.67	0	02_Satisfeito	1541
277359	64	1500	88	5	9	1395	279	0	03_Neutro	4359
199189	29	7545	70	2	5	476	238	0	02_Satisfeito	425
153234	28	9060	84	3	5	1318	439.33	0	03_Neutro	2108
161631	55	1740	91	4	7	1161	290.25	1	Nao_Respondeu	2295
159090	60	6945	81	3	7	1289	429.67	0	02_Satisfeito	2477
229557	29	1500	64	1	1	473	473	0	02_Satisfeito	0
262279	48	12930	91	3	7	967	322.33	1	Nao_Respondeu	2657
276152	38	7455	56	2	6	719	359.5	0	02_Satisfeito	241
324115	62	25590	80	2	9	1335	667.5	0	03_Neutro	2176
323953	31	12555	73	2	5	532	266	0	02_Satisfeito	1078
157942	65	19785	78	5	8	1440	288	0	Nao_Respondeu	5036
219559	39	2940	97	3	2	746	248.67	1	Nao_Respondeu	1055
176361	91	33870	92	7	12	2096	299.43	1	03_Neutro	9195
131450	21	1500	62	1	4	280	280	0	01_Muito_Satisfeito	177
190247	49	11580	73	3	7	989	329.67	0	Nao_Respondeu	1883
157629	40	11880	82	5	5	1954	390.8	0	02_Satisfeito	3986
167741	54	21765	89	5	7	1767	353.4	0	Nao_Respondeu	3473
135538	87	2340	90	8	12	2003	250.38	0	03_Neutro	7147
311280	39	15210	69	3	6	725	241.67	0	02_Satisfeito	1302
341859	25	1500	59	1	4	542	542	0	02_Satisfeito	0
173262	24	1500	91	3	4	1109	369.67	1	Nao_Respondeu	1826
318320	35	15045	72	1	5	644	644	0	Nao_Respondeu	445
243706	86	27480	82	5	10	1969	393.8	0	02_Satisfeito	3856
309128	34	1500	50	1	4	1127	1127	1	02_Satisfeito	356
163554	33	11400	62	3	5	1353	451	0	02_Satisfeito	1483
291785	68	18240	69	2	9	1514	757	0	03_Neutro	3392
205067	28	11955	90	3	5	454	151.33	1	03_Neutro	1002
278331	32	7875	59	2	5	972	486	0	02_Satisfeito	664
323849	40	1500	68	1	1	770	770	0	03_Neutro	0
304645	22	41650	98	8	24	4715	589.38	1	Nao_Respondeu	2078
266634	36	1500	47	3	5	1388	462.67	0	02_Satisfeito	1353
329736	29	1500	52	1	5	462	462	0	02_Satisfeito	0
198423	48	18420	49	3	7	2234	744.67	0	02_Satisfeito	3456
195655	27	1500	84	3	4	1197	399	0	Nao_Respondeu	1929
183905	28	1500	36	1	5	783	783	0	02_Satisfeito	49
233504	20	3750	78	1	4	240	240	0	02_Satisfeito	0
341330	26	12420	82	5	4	393	78.6	0	03_Neutro	1351
154581	48	14040	91	3	7	972	324	1	03_Neutro	2807
184688	45	1500	93	4	7	921	230.25	1	03_Neutro	2171
344817	40	1500	81	4	5	1658	414.5	0	02_Satisfeito	1325
197510	49	1500	67	1	1	999	999	0	03_Neutro	533
285825	58	20565	85	4	8	1245	311.25	0	Nao_Respondeu	3140
203970	57	2340	92	4	8	1221	305.25	1	Nao_Respondeu	3111
143792	31	13980	72	3	5	521	173.67	0	01_Muito_Satisfeito	1025
247254	30	8520	72	1	5	511	511	0	02_Satisfeito	100
305209	55	14700	92	6	8	1973	328.83	1	Nao_Respondeu	5736
171116	24	1500	33	2	3	905	452.5	0	01_Muito_Satisfeito	150
151136	28	4230	59	2	4	1128	564	0	Nao_Respondeu	1466
235393	40	1500	89	5	6	1930	386	1	Nao_Respondeu	3208
145396	55	6570	64	2	8	1168	584	0	02_Satisfeito	1314
262376	45	12540	67	3	5	903	301	0	03_Neutro	1233
291049	62	12615	85	5	8	1346	269.2	0	03_Neutro	3473
220153	29	7350	45	4	5	1383	345.75	0	02_Satisfeito	1555
280196	47	1860	93	5	7	949	189.8	1	Nao_Respondeu	2964
325440	45	9060	73	2	5	897	448.5	0	02_Satisfeito	976
245982	64	1500	69	3	5	1400	466.67	0	Nao_Respondeu	1984
311793	52	22710	92	3	7	1084	361.33	1	Nao_Respondeu	4267
271891	44	15300	83	3	6	875	291.67	0	Nao_Respondeu	1984
310382	29	3300	66	1	5	481	481	0	03_Neutro	1005
252380	25	1500	62	2	4	692	346	1	01_Muito_Satisfeito	475
189933	56	1500	96	5	8	1188	237.6	1	03_Neutro	3357
245921	56	1500	88	5	8	1173	234.6	0	Nao_Respondeu	3008
248550	45	3495	55	1	6	915	915	0	02_Satisfeito	73
343909	58	10545	76	4	8	1236	309	0	02_Satisfeito	2857
182928	57	1500	96	5	8	1229	245.8	1	03_Neutro	3691
283131	40	13800	88	5	6	2392	478.4	0	Nao_Respondeu	4217
271782	30	6750	54	1	4	506	506	0	05_Muito_Insatisfeito	0
324477	58	3975	84	3	8	1231	410.33	0	03_Neutro	2310
217562	25	1500	91	4	4	1156	289	1	03_Neutro	2147
262207	39	1500	70	2	1	761	380.5	0	02_Satisfeito	319
353162	39	12990	89	5	6	2098	419.6	1	Nao_Respondeu	4486
309348	42	2040	98	3	6	822	274	1	03_Neutro	2134
146794	20	5160	89	4	3	680	170	0	Nao_Respondeu	1159
188842	65	1500	72	2	9	1405	702.5	0	04_Insatisfeito	1006
148314	34	12870	75	2	5	604	302	1	02_Satisfeito	1100
198749	61	1500	73	2	6	1298	649	0	Nao_Respondeu	1074
231257	39	3660	64	2	5	738	369	1	02_Satisfeito	1157
243816	22	19965	84	6	15	2838	473	0	Nao_Respondeu	8236
351851	25	1500	40	2	2	1050	525	0	02_Satisfeito	781
299864	27	9660	98	5	5	1539	307.8	1	Nao_Respondeu	4069
288749	28	1500	89	4	5	1287	321.75	0	Nao_Respondeu	1984
221350	33	13905	72	2	5	606	303	0	Nao_Respondeu	690
320357	27	1500	30	1	2	973	973	0	02_Satisfeito	0
289840	34	9480	76	2	5	622	311	0	02_Satisfeito	963
206925	42	15570	89	6	7	1996	332.67	0	03_Neutro	6233
146684	45	1500	74	1	6	900	900	0	05_Muito_Insatisfeito	326
313606	20	1500	55	1	4	259	259	0	02_Satisfeito	0
159163	47	12495	84	5	7	949	189.8	0	03_Neutro	1982
327197	39	1500	93	2	6	741	370.5	1	Nao_Respondeu	1356
154021	57	1500	96	5	8	1211	242.2	1	Nao_Respondeu	3892
168830	48	1500	78	3	4	1724	574.67	0	02_Satisfeito	1427
225810	34	12705	84	3	5	604	201.33	0	02_Satisfeito	1159
350565	36	1500	58	2	5	1193	596.5	0	02_Satisfeito	1203
331734	65	5940	69	3	6	1427	475.67	1	02_Satisfeito	3235
192287	21	1500	52	2	4	939	469.5	0	01_Muito_Satisfeito	527
346874	42	10140	79	3	6	823	274.33	0	02_Satisfeito	1179
269782	20	6870	77	2	3	697	348.5	1	01_Muito_Satisfeito	0
138908	32	1500	88	4	5	1415	353.75	0	Nao_Respondeu	2607
340842	57	1800	92	4	8	1232	308	1	Nao_Respondeu	3015
343298	39	1500	72	2	6	745	372.5	0	Nao_Respondeu	476
305232	34	15120	68	2	5	628	314	0	02_Satisfeito	754
312153	24	1500	94	4	4	1086	271.5	1	03_Neutro	1963
333855	36	9000	78	2	5	667	333.5	0	02_Satisfeito	1053
343666	30	1500	86	4	5	1327	331.75	0	Nao_Respondeu	2251
256977	72	23460	91	6	10	1606	267.67	1	Nao_Respondeu	5131
272366	34	1500	47	1	5	1142	1142	0	05_Muito_Insatisfeito	0
277797	45	14115	80	3	5	895	298.33	0	02_Satisfeito	1804
160600	22	1500	64	2	4	312	156	1	01_Muito_Satisfeito	431
149423	62	1500	97	8	9	2424	303	1	Nao_Respondeu	12068
139422	53	16860	67	3	8	1124	374.67	0	04_Insatisfeito	1217
267127	53	20970	90	5	7	1094	218.8	1	Nao_Respondeu	3981
163234	19	1500	92	3	4	1029	343	1	Nao_Respondeu	1405
271247	27	1500	88	4	5	1262	315.5	0	Nao_Respondeu	2354
314145	30	11055	51	1	4	948	948	0	02_Satisfeito	176
307911	30	1500	75	1	5	516	516	0	02_Satisfeito	224
258101	45	8520	67	3	6	896	298.67	0	03_Neutro	1230
326587	30	8310	74	4	5	1421	355.25	0	02_Satisfeito	2531
348369	36	13125	76	2	6	672	336	0	02_Satisfeito	1024
199300	42	11310	75	4	6	809	202.25	0	02_Satisfeito	1569
249887	34	1500	88	5	5	1524	304.8	0	03_Neutro	2549
199178	60	12990	71	2	7	1284	642	0	Nao_Respondeu	1804
285344	35	5745	82	2	5	649	324.5	0	02_Satisfeito	731
204089	48	1500	95	4	7	970	242.5	1	02_Satisfeito	2810
305090	73	27495	82	5	10	1615	323	0	01_Muito_Satisfeito	4362
276062	23	1500	58	1	4	316	316	0	05_Muito_Insatisfeito	0
265937	65	18765	94	7	9	1436	205.14	1	03_Neutro	6384
180451	33	6630	87	5	5	1487	297.4	0	Nao_Respondeu	3371
186780	21	1500	48	2	4	900	450	1	02_Satisfeito	457
347806	50	7065	73	3	6	1046	348.67	0	Nao_Respondeu	1600
258114	35	10575	81	3	5	641	213.67	0	02_Satisfeito	1184
303379	42	8025	65	5	5	1764	352.8	0	01_Muito_Satisfeito	4066
224634	52	19095	88	6	7	2299	383.17	0	Nao_Respondeu	5657
355545	34	1500	53	2	4	2207	1103.5	0	02_Satisfeito	2206
194104	51	1500	97	4	7	1061	265.25	1	03_Neutro	3085
212214	42	8880	78	3	8	823	274.33	0	Nao_Respondeu	1727
305097	63	11460	36	2	5	2020	1010	0	04_Insatisfeito	1477
343678	29	2115	45	1	5	477	477	0	05_Muito_Insatisfeito	0
294795	27	6225	64	3	4	930	310	0	02_Satisfeito	932
215091	20	5595	77	1	3	707	707	0	04_Insatisfeito	0
285806	58	21495	79	2	8	1230	615	0	02_Satisfeito	2802
314095	45	14490	91	3	7	916	305.33	1	03_Neutro	2579
323482	25	6075	52	3	4	1118	372.67	0	01_Muito_Satisfeito	1201
161652	30	12510	71	1	5	509	509	0	02_Satisfeito	1017
155001	56	16680	96	6	8	1201	200.17	1	Nao_Respondeu	5420
252315	25	9660	68	1	4	373	373	0	Nao_Respondeu	602
250701	54	18270	84	6	7	2430	405	0	03_Neutro	5835
211236	23	1500	64	1	1	335	335	0	02_Satisfeito	0
230487	29	9795	74	1	5	470	470	0	Nao_Respondeu	0
351920	45	16350	88	5	7	1481	296.2	0	03_Neutro	4019
163078	27	1500	50	4	4	1244	311	0	01_Muito_Satisfeito	1655
293012	39	1500	89	1	6	737	737	1	Nao_Respondeu	982
178758	62	21480	73	2	9	1333	666.5	0	Nao_Respondeu	600
157989	32	13335	77	1	5	567	567	0	Nao_Respondeu	703
316993	31	6120	69	1	5	541	541	0	02_Satisfeito	287
163484	27	4515	60	3	4	1100	366.67	0	02_Satisfeito	1401
334605	42	1500	66	1	1	826	826	0	Nao_Respondeu	50
192270	39	13290	89	4	5	763	190.75	0	Nao_Respondeu	2165
349007	32	3210	75	2	5	554	277	0	Nao_Respondeu	843
238538	53	1500	95	5	8	1101	220.2	1	Nao_Respondeu	3103
171838	31	1500	39	2	3	856	428	0	01_Muito_Satisfeito	648
294465	55	18795	92	6	8	1167	194.5	1	03_Neutro	4420
296917	60	19095	76	3	8	1298	432.67	0	03_Neutro	1855
218578	37	6540	64	2	6	702	351	0	Nao_Respondeu	456
152293	29	1500	47	2	5	1028	514	0	01_Muito_Satisfeito	1325
296918	25	3195	53	3	4	900	300	1	02_Satisfeito	1145
210041	65	1500	89	6	9	2296	382.67	0	Nao_Respondeu	6732
295124	35	12975	97	8	5	1617	202.13	1	Nao_Respondeu	5230
309182	22	1500	63	1	4	298	298	0	04_Insatisfeito	0
296528	31	13710	85	3	5	1338	446	0	03_Neutro	2507
324644	32	14565	87	3	5	1322	440.67	0	Nao_Respondeu	1976
242318	44	9600	67	2	6	869	434.5	0	02_Satisfeito	775
246059	28	1500	47	1	5	1221	1221	0	02_Satisfeito	159
329580	24	1500	91	2	4	1446	723	1	03_Neutro	2288
328940	50	17205	77	2	6	1034	517	0	Nao_Respondeu	1353
150844	38	10125	75	3	6	1592	530.67	0	02_Satisfeito	3159
317210	64	22245	90	7	9	1396	199.43	1	03_Neutro	6938
214374	25	4320	55	1	4	375	375	0	02_Satisfeito	0
251046	51	1860	93	5	7	1050	210	1	03_Neutro	3448
151417	33	4500	71	1	5	587	587	0	02_Satisfeito	231
248901	39	1500	79	4	4	1538	384.5	0	02_Satisfeito	2432
147411	60	18180	80	2	6	1285	642.5	0	02_Satisfeito	2381
265584	52	1500	87	4	7	1088	272	0	Nao_Respondeu	2252
228863	29	9045	89	3	5	1346	448.67	0	Nao_Respondeu	2673
238558	40	13215	72	2	6	752	376	0	04_Insatisfeito	1129
317465	54	1500	73	3	7	1137	379	1	01_Muito_Satisfeito	1830
204673	26	12480	84	2	4	978	489	0	Nao_Respondeu	1059
228762	25	1500	89	4	4	1241	310.25	1	03_Neutro	1358
276208	30	1500	92	5	5	1640	328	1	Nao_Respondeu	4356
256441	28	5355	78	3	5	925	308.33	0	03_Neutro	1151
334887	40	11325	91	4	5	767	191.75	1	03_Neutro	2231
335938	48	8295	93	4	6	968	242	1	Nao_Respondeu	2738
254031	66	12060	76	1	9	1446	1446	0	05_Muito_Insatisfeito	876
256079	42	14490	87	3	6	810	270	0	Nao_Respondeu	1533
253832	59	25080	93	7	8	1261	180.14	1	Nao_Respondeu	5609
137012	28	1500	90	4	5	1206	301.5	1	Nao_Respondeu	2516
179480	61	19080	94	8	8	1323	165.38	1	Nao_Respondeu	5921
295151	46	1500	48	1	7	1982	1982	0	Nao_Respondeu	1054
206390	20	9045	77	1	3	596	596	0	Nao_Respondeu	140
214521	32	6915	88	5	5	1405	281	0	Nao_Respondeu	3270
324178	39	5565	68	2	2	765	382.5	0	02_Satisfeito	654
229665	28	11955	90	3	5	451	150.33	1	Nao_Respondeu	1214
336281	31	12090	86	3	5	1213	404.33	0	03_Neutro	2171
295734	20	3435	79	1	3	731	731	0	05_Muito_Insatisfeito	0
325861	32	1500	59	4	4	1220	305	0	02_Satisfeito	2467
249744	19	5910	98	3	4	836	278.67	1	Nao_Respondeu	1819
327432	39	6435	56	4	5	1424	356	0	02_Satisfeito	2083
